,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
0.0,-74.5216293334961,99.64535522460938,42.36411666870117,21.61261749267578,14.155572891235352,-8.603546142578125,1.1815792322158813,5.968483924865723,-19.71051025390625,-1.415233850479126,5.127786636352539,-4.112236499786377,9.485018730163574,2237.3603463646978,6050.830078125,0.01605289801955223,3003.3462747983067,0.0390625
1.0,-46.8195686340332,97.48094177246094,20.430496215820312,16.99228858947754,28.14874839782715,6.556227684020996,-9.744028091430664,-3.95859432220459,-6.827227592468262,5.238612651824951,10.874881744384766,-4.457864284515381,8.128055572509766,2357.3326344179086,5727.83203125,0.010151159018278122,2921.6952453602985,0.07763671875
2.0,-123.45750427246094,141.24545288085938,27.943883895874023,17.290882110595703,20.375041961669922,9.349872589111328,-7.2957868576049805,-7.72453498840332,-9.110095977783203,5.3076372146606445,12.788957595825195,4.29852819442749,6.598428726196289,1230.4402766195149,2034.8876953125,0.0012538029113784432,2096.2240881329003,0.0380859375
3.0,-151.72528076171875,160.60707092285156,17.464197158813477,24.077800750732422,19.21532440185547,0.9626668691635132,-3.6240720748901367,-5.7357306480407715,-0.007216215133666992,2.6980295181274414,-0.3192557394504547,6.110661029815674,5.477957725524902,898.6934635573423,1388.8916015625,0.0005337056354619563,1631.5031279035713,0.03857421875
4.0,-91.64762115478516,165.95382690429688,7.256977081298828,20.88378143310547,17.931577682495117,-9.168712615966797,7.305385112762451,-4.716405868530273,0.479744553565979,-2.807786464691162,-2.7499027252197266,-6.302097320556641,-1.9698691368103027,1010.7794093156508,1528.857421875,0.000752640247810632,1692.4920140063073,0.04296875
5.0,-87.25460815429688,141.96551513671875,17.407684326171875,17.181270599365234,23.478111267089844,-0.6646816730499268,6.182023048400879,-9.974458694458008,5.171073913574219,-0.5445493459701538,-4.959525108337402,-7.305145263671875,0.37397050857543945,1336.795565804937,2304.052734375,0.0019723698496818542,2220.9893121351756,0.04638671875
6.0,-73.18572235107422,119.25100708007812,20.299217224121094,15.404228210449219,26.477245330810547,0.1922914981842041,5.354766845703125,-8.022199630737305,3.6090683937072754,-0.09252607822418213,-5.937371253967285,-10.741029739379883,4.978250503540039,1848.167803412648,3962.109375,0.004428313113749027,2733.584166923212,0.05029296875
7.0,-67.40105438232422,122.69193267822266,10.121082305908203,19.993083953857422,22.172487258911133,-0.2519185543060303,1.8994649648666382,-10.080309867858887,0.6658844947814941,2.19157075881958,-9.62375545501709,-10.250310897827148,-0.2578984498977661,1717.5078325298173,3552.978515625,0.005824941676110029,2463.7746968710603,0.0498046875
8.0,-116.19694519042969,154.4253692626953,13.113428115844727,28.101638793945312,23.05097007751465,0.716050386428833,-0.32708704471588135,-12.196693420410156,-2.734353542327881,9.10954475402832,-5.559835910797119,-1.2555761337280273,4.314040184020996,1022.3419710652738,1765.72265625,0.0008123393636196852,1798.196110528663,0.03466796875
9.0,-49.13521194458008,157.9226531982422,-2.037412643432617,-0.4359778165817261,10.268022537231445,-27.450233459472656,24.532155990600586,-26.853015899658203,16.57610511779785,18.365360260009766,4.51716423034668,-13.175460815429688,-2.4466376304626465,1637.764218303681,2939.2822265625,0.0034573539160192013,2521.2168808679867,0.05615234375
10.0,-60.06599426269531,145.56375122070312,-17.922077178955078,6.238684177398682,-9.676177978515625,-12.607470512390137,15.6261568069458,-39.38328552246094,23.10834312438965,0.3299446702003479,-2.7282118797302246,-20.484981536865234,-3.3943192958831787,1588.296290449095,3014.6484375,0.0023990364279597998,2068.6508574421505,0.07373046875
11.0,8.333148002624512,155.28720092773438,-40.83200454711914,5.6902947425842285,-1.6211196184158325,-14.799072265625,20.043790817260742,-21.4477596282959,13.921470642089844,6.752964973449707,10.25066089630127,-14.387629508972168,-0.764890730381012,1527.6977842426031,2788.5498046875,0.004563231952488422,1796.6709479781064,0.08447265625
12.0,-21.306047439575195,154.3646240234375,-31.598268508911133,1.1219000816345215,2.3228886127471924,-22.83877944946289,17.655540466308594,-13.331045150756836,7.82080078125,22.949600219726562,-14.837408065795898,-15.478682518005371,-4.762723922729492,1465.3328596041315,2616.2841796875,0.0022815875709056854,1731.9201287049389,0.07373046875
13.0,-46.357757568359375,122.27836608886719,-18.369239807128906,9.105709075927734,10.78481674194336,-25.209014892578125,24.059385299682617,-18.92481803894043,7.165708065032959,18.093050003051758,-16.11606216430664,-1.9247735738754272,13.98995590209961,1942.846524922467,3606.8115234375,0.0023846542462706566,2371.642240119592,0.07763671875
14.0,-45.07570266723633,137.1190185546875,-7.895686149597168,1.8593652248382568,17.393695831298828,-30.798351287841797,27.33837127685547,-21.361560821533203,10.536365509033203,13.638511657714844,-13.546781539916992,-13.669395446777344,3.6459784507751465,1785.272095795205,3036.181640625,0.001981801353394985,2409.376342397246,0.0732421875
15.0,4.738056182861328,135.22994995117188,-51.244850158691406,10.79665470123291,-4.912925720214844,-15.27322769165039,26.519065856933594,-20.648334503173828,11.97254467010498,20.128856658935547,-10.75342845916748,-19.602710723876953,16.664216995239258,1781.1259660129358,3326.8798828125,0.004396080505102873,1818.141161881521,0.0849609375
16.0,-31.349292755126953,105.52550506591797,-10.621903419494629,13.86275863647461,3.033155918121338,-8.649627685546875,23.373497009277344,-20.006235122680664,-5.002675533294678,23.378864288330078,-14.056055068969727,-5.799665451049805,5.144336700439453,2048.779554704679,3929.8095703125,0.0021410887129604816,2215.8749817176545,0.0947265625
17.0,-42.380489349365234,105.2934341430664,-5.633607864379883,7.073966979980469,2.9851021766662598,-13.018295288085938,33.10068130493164,-28.17970848083496,-0.22045652568340302,20.513813018798828,-10.818830490112305,-3.0567150115966797,12.086917877197266,2256.2068013801436,3951.3427734375,0.002128927269950509,2477.988319175545,0.130859375
18.0,24.16893196105957,108.47480773925781,-38.18262481689453,6.232521057128906,-9.275732040405273,-22.327266693115234,33.96493148803711,-24.596988677978516,-0.9935211539268494,18.39712142944336,-18.95932388305664,-4.702386856079102,4.37154483795166,2337.6868435160904,3940.576171875,0.01632065512239933,2177.9862119235713,0.14599609375
19.0,-14.719000816345215,105.73100280761719,-11.626953125,-0.5240612626075745,-8.344667434692383,-15.876091003417969,31.992372512817383,-17.570558547973633,-6.230602264404297,25.015769958496094,-26.4422607421875,-2.9358136653900146,9.315860748291016,2345.9077971422557,3972.8759765625,0.0059804245829582214,2367.3067258030824,0.12744140625
20.0,-33.236846923828125,96.4168701171875,-2.619382381439209,7.52259635925293,0.5079655647277832,-20.976760864257812,44.71269989013672,-20.062061309814453,-15.828989028930664,25.00055694580078,-30.462230682373047,-1.5805927515029907,11.546625137329102,2618.7047477098504,3962.109375,0.003998471889644861,2593.62211395352,0.1328125
21.0,-59.87787628173828,121.37738037109375,3.683659076690674,5.4980902671813965,-19.437833786010742,-16.969762802124023,25.073917388916016,-13.966367721557617,-4.167558670043945,20.708499908447266,-24.36676025390625,0.2582418918609619,16.166170120239258,1756.8353101472035,3843.6767578125,0.0013517247280105948,2140.1975887387675,0.0830078125
22.0,-70.90646362304688,121.40785217285156,9.584635734558105,-12.967684745788574,-7.12778377532959,-6.7572021484375,11.309310913085938,-4.321333885192871,1.6153494119644165,11.580528259277344,-22.337148666381836,-1.3942534923553467,15.604722023010254,1785.2783393323543,3531.4453125,0.0016435818979516625,2468.7138902662778,0.07861328125
23.0,-59.4774169921875,134.94012451171875,-1.1211442947387695,-27.760549545288086,-7.288126468658447,1.1142754554748535,20.924110412597656,-13.073166847229004,9.424276351928711,7.476078033447266,-10.606141090393066,-2.639592170715332,0.01229560375213623,1571.5683913845571,1916.455078125,0.0016446808585897088,2109.6412119208276,0.08642578125
24.0,-76.9590835571289,114.84172058105469,5.292025566101074,-20.36181640625,2.1140432357788086,2.6167612075805664,23.052024841308594,-9.11484146118164,9.271871566772461,3.391458034515381,-8.396388053894043,-5.107451915740967,6.771732330322266,1874.3723158401017,3154.6142578125,0.0013318863930180669,2507.897210540658,0.0927734375
25.0,-43.00198745727539,144.62796020507812,-6.004457473754883,-33.299827575683594,-8.094598770141602,-15.527971267700195,10.328652381896973,-20.986204147338867,-3.8817498683929443,-2.3469607830047607,-15.919196128845215,-5.199681282043457,3.9667062759399414,1624.6563961251159,2013.3544921875,0.0026422913651913404,2191.5079862338052,0.09033203125
26.0,-38.27507400512695,149.60345458984375,9.032513618469238,-26.077239990234375,3.26408052444458,2.961244583129883,22.81351089477539,-15.110244750976562,-4.576831817626953,0.48426246643066406,-17.308063507080078,0.6521880030632019,12.222476959228516,1606.4563662360445,2077.9541015625,0.003250023117288947,2310.2928010626592,0.08251953125
27.0,-48.40650939941406,144.76248168945312,15.089101791381836,-20.3304500579834,4.343142032623291,-1.2625254392623901,18.347841262817383,-11.307246208190918,-1.7232944965362549,-0.9640251398086548,-16.532258987426758,10.796541213989258,3.648580312728882,1768.763417628945,3240.7470703125,0.0024472083896398544,2588.6823452718554,0.07861328125
28.0,-53.73354721069336,154.5768585205078,21.701904296875,-28.678089141845703,0.8057205080986023,-2.5389528274536133,22.020984649658203,-9.430046081542969,-4.937478065490723,1.3785768747329712,-23.55752944946289,19.792558670043945,9.144779205322266,1537.5524339318335,1862.6220703125,0.0021414379589259624,2309.823155824016,0.05859375
29.0,-68.63357543945312,127.407958984375,34.41501235961914,-16.81689453125,14.334527015686035,8.23234748840332,-7.223845481872559,-3.4317994117736816,10.231260299682617,3.1312880516052246,3.178286552429199,-7.082856178283691,-2.226264238357544,1982.0292284035345,5200.2685546875,0.0053835040889680386,2894.8381682723752,0.04150390625
30.0,-37.79426574707031,90.94180297851562,34.088401794433594,-2.2600722312927246,16.666704177856445,-8.500354766845703,8.44586181640625,-0.04139590263366699,6.136887550354004,3.8197884559631348,-0.28999069333076477,0.3838271200656891,-3.53605318069458,3206.762738526836,8871.6796875,0.013340812176465988,3629.0405437664467,0.0927734375
31.0,-52.134029388427734,93.27162170410156,41.90065002441406,-0.48102617263793945,11.631596565246582,-4.933295249938965,1.8460204601287842,-12.142435073852539,8.297398567199707,8.92449951171875,5.823953628540039,0.8183598518371582,2.1775076389312744,2826.3640566582044,8494.8486328125,0.008284354582428932,3486.935058135549,0.06591796875
32.0,-80.47382354736328,184.3422393798828,-28.252239227294922,31.1568603515625,-14.30959701538086,0.7507473826408386,-9.983861923217773,-5.922420501708984,6.507580280303955,5.716423511505127,1.2705459594726562,-4.253196716308594,12.732942581176758,1014.0822530156471,1873.388671875,0.0004678150580730289,1289.1440489885513,0.05126953125
33.0,-43.077392578125,148.19046020507812,-24.886539459228516,22.34942626953125,-23.909515380859375,-2.1939971446990967,27.324661254882812,-17.530628204345703,7.968536376953125,8.068824768066406,-27.980506896972656,0.758650541305542,-0.4261094331741333,1540.3946902676216,3660.64453125,0.0010168995941057801,1649.953054122374,0.0869140625
34.0,-28.54021644592285,125.5086898803711,-7.868100166320801,4.944826126098633,-2.4034886360168457,-15.629568099975586,18.266258239746094,-38.90924835205078,23.576068878173828,5.776070594787598,-13.054835319519043,1.4091330766677856,-8.025678634643555,2056.4560734960182,4252.8076171875,0.0044077360071241856,2571.202851778954,0.0947265625
35.0,-66.50310516357422,128.5104522705078,17.28908348083496,14.305678367614746,-6.003026008605957,-25.105880737304688,15.391191482543945,-33.225303649902344,20.41910171508789,4.119022369384766,-10.321568489074707,-0.7617174386978149,-3.04583477973938,1754.0988742639756,3919.04296875,0.0009790462208911777,2527.647582370877,0.07568359375
36.0,-56.012264251708984,128.55783081054688,7.917758941650391,9.770048141479492,-28.211875915527344,-22.47709083557129,20.851421356201172,-33.03337097167969,16.333824157714844,20.423110961914062,-11.35263442993164,7.121934413909912,10.669759750366211,1782.4161285121895,3886.7431640625,0.0010086755501106381,2216.200128214263,0.08203125
