,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
0.0,-68.09971618652344,102.75615692138672,-1.9405544996261597,22.069107055664062,11.318008422851562,14.72824478149414,3.6437225341796875,-0.7913750410079956,1.0883750915527344,3.7507174015045166,-18.40191650390625,-24.206619262695312,-0.5012282133102417,2140.895561938149,4715.771484375,0.03760684281587601,2524.3663886386944,0.0537109375
1.0,5.127361297607422,85.59416198730469,-7.926717758178711,22.998485565185547,18.619285583496094,16.219646453857422,2.790818929672241,21.803306579589844,-0.303764283657074,4.328505516052246,-1.323354721069336,-4.8172607421875,-3.3853564262390137,2470.5809644452975,5706.298828125,0.02819802425801754,2661.550126922416,0.10205078125
2.0,12.263983726501465,20.01959228515625,59.082088470458984,-3.0302977561950684,23.55331802368164,20.223133087158203,10.007905960083008,14.686906814575195,4.164568901062012,3.362522840499878,-4.166011810302734,-4.9000935554504395,-2.1231961250305176,5841.232318287823,9463.8427734375,0.13076919317245483,3580.3393174814455,0.2529296875
3.0,90.04783630371094,62.748016357421875,3.1486237049102783,-4.790374755859375,13.5123291015625,14.414976119995117,-18.19548988342285,6.156105995178223,6.899530410766602,8.699782371520996,7.71373987197876,5.714626312255859,-3.777758836746216,3220.1914598636517,7364.35546875,0.06652794033288956,3093.000476333635,0.25146484375
4.0,13.180639266967773,136.8011016845703,-1.3409854173660278,1.9485268592834473,5.072116374969482,24.979026794433594,12.375919342041016,11.35970687866211,0.78648841381073,5.498320579528809,2.68269419670105,21.868093490600586,0.8597996830940247,1331.976333800285,2444.0185546875,0.0025579638313502073,2027.2802785645206,0.0673828125
5.0,6.545125484466553,111.78105163574219,-2.33975887298584,17.87883758544922,11.565678596496582,15.862432479858398,2.9799118041992188,7.866998672485352,-6.247466087341309,2.7332897186279297,9.040742874145508,13.6471586227417,1.435185194015503,1868.9908302679069,4338.9404296875,0.009113183245062828,2402.7478321562344,0.0478515625
6.0,-67.83352661132812,137.87876892089844,-16.75568389892578,33.37242126464844,10.679269790649414,16.505775451660156,11.34878158569336,15.697032928466797,4.737142562866211,6.361289024353027,0.696784257888794,-2.2393407821655273,-4.126043319702148,1339.0912391128343,2906.982421875,0.0032997222151607275,1868.9510158501935,0.052734375
7.0,27.819725036621094,130.33702087402344,6.677675247192383,-1.6100425720214844,-18.224321365356445,1.0332149267196655,-4.080928802490234,4.486636161804199,-6.950061798095703,-2.106539249420166,-4.6379241943359375,5.485795974731445,1.2913541793823242,1603.7719555030592,3219.2138671875,0.007131278980523348,2172.268106666601,0.0693359375
8.0,-34.16067123413086,120.33419036865234,-19.930431365966797,21.784610748291016,8.387155532836914,9.861749649047852,-9.36772632598877,-5.103548049926758,-4.969921112060547,4.679139137268066,11.427007675170898,4.477153301239014,1.6522551774978638,1863.1579988646602,3682.177734375,0.011617697775363922,2129.314739579376,0.13818359375
9.0,-10.164274215698242,107.96455383300781,-9.486915588378906,14.664292335510254,1.9391967058181763,7.647853374481201,5.076164245605469,9.472261428833008,-0.972469687461853,9.031352996826172,1.3182032108306885,-0.4528040289878845,1.9582451581954956,2083.186338843013,4414.306640625,0.01797221042215824,2394.441737796897,0.09130859375
10.0,-67.09669494628906,126.85614013671875,-19.331035614013672,34.52014923095703,8.598519325256348,22.303089141845703,7.751921653747559,16.906526565551758,6.16495418548584,12.63293743133545,-2.8456220626831055,-0.7849199771881104,-5.535881996154785,1538.9016322330597,3380.712890625,0.003132434329017997,1964.6445791376948,0.072265625
11.0,34.06904220581055,117.19508361816406,-12.122333526611328,-1.8481385707855225,-15.68210220336914,13.561736106872559,0.8838664889335632,12.9197998046875,-20.852680206298828,-5.656854152679443,4.481039524078369,7.035796642303467,14.133562088012695,1886.0073576530458,4026.708984375,0.010683204978704453,2218.7890174810836,0.0673828125
12.0,43.593509674072266,39.18430709838867,0.5173860192298889,36.70115280151367,5.392562389373779,20.413095474243164,-4.723454475402832,6.412686347961426,-3.248457431793213,0.39285582304000854,-9.343624114990234,-5.048701286315918,-8.938282012939453,3734.931353188452,6965.9912109375,0.18161389231681824,2805.39569516475,0.18505859375
13.0,65.7874984741211,96.45421600341797,-9.146188735961914,7.376060485839844,-24.682880401611328,1.6630266904830933,1.5581309795379639,-2.745960235595703,-15.514860153198242,0.6756531000137329,-0.683966338634491,8.376673698425293,7.954878807067871,2331.831611544395,5038.76953125,0.03239515423774719,2454.0825301729033,0.1552734375
