,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
0.0,-27.553932189941406,67.33455657958984,-5.440648078918457,16.49480438232422,1.108966588973999,22.589252471923828,7.8393731117248535,10.260022163391113,-2.4927632808685303,23.245441436767578,11.710083961486816,20.549625396728516,12.222478866577148,2757.1550302198457,6632.2265625,0.023097552359104156,2875.0313454363327,0.05078125
1.0,1.3296433687210083,77.69564056396484,29.644771575927734,22.037195205688477,0.5924129486083984,10.793388366699219,-4.669539451599121,7.22976016998291,-13.516721725463867,24.979778289794922,6.4118852615356445,7.5341949462890625,-6.388050079345703,3135.0353371569113,7472.021484375,0.040337979793548584,3150.2721891121696,0.142578125
2.0,-29.9769344329834,50.15089416503906,42.43656921386719,17.394256591796875,3.559422492980957,23.633808135986328,1.1908401250839233,17.391868591308594,-3.0720062255859375,21.784090042114258,-1.021711826324463,18.914962768554688,5.50092887878418,3633.565118641825,8182.6171875,0.008690901100635529,3466.260915230446,0.0703125
3.0,-18.112672805786133,56.729217529296875,26.787017822265625,19.688373565673828,-8.219063758850098,29.338605880737305,15.00853443145752,12.801807403564453,-3.914527416229248,22.27886199951172,9.267221450805664,11.650348663330078,3.34568190574646,3302.888056629249,7364.35546875,0.015011143870651722,3180.3348416228473,0.07275390625
4.0,3.215914487838745,68.94921875,18.967914581298828,22.47222328186035,-15.565112113952637,8.310527801513672,5.862456321716309,19.211214065551758,-12.60536003112793,21.31008529663086,0.2864096164703369,9.882401466369629,3.10666561126709,3084.6373283145276,7267.4560546875,0.019090043380856514,3058.7454534917765,0.08251953125
5.0,-15.234618186950684,48.80958557128906,54.83094024658203,19.343181610107422,-3.766690254211426,-5.60581636428833,2.6026086807250977,19.408199310302734,-3.7883505821228027,22.498092651367188,4.611550807952881,2.506897449493408,-3.4796626567840576,4227.063831521833,8785.546875,0.03481648862361908,3595.5337061761898,0.20361328125
6.0,-23.646617889404297,45.818992614746094,21.58660888671875,54.945404052734375,-26.012432098388672,6.164968013763428,-1.977634310722351,21.069429397583008,0.24415560066699982,16.15505599975586,3.9166617393493652,-4.422517776489258,-0.6491579413414001,3534.13274619892,6427.6611328125,0.03931961953639984,2723.4284039734553,0.181640625
7.0,8.6814546585083,58.3494873046875,-0.5400947332382202,38.77478790283203,-2.1654388904571533,10.703521728515625,-17.603424072265625,-3.9328513145446777,-16.54041290283203,25.838756561279297,8.434698104858398,7.455463409423828,-7.760972023010254,3177.7126876470584,6686.0595703125,0.04435667023062706,2775.0854355171973,0.1982421875
8.0,-7.867005348205566,82.48423767089844,-1.9640777111053467,25.203813552856445,-14.026113510131836,19.096290588378906,1.632308006286621,12.694846153259277,-12.60188102722168,15.416905403137207,10.1424560546875,1.716594934463501,-9.313568115234375,2780.0285599304516,5975.4638671875,0.026184242218732834,2693.6622137775007,0.1484375
9.0,50.06422805786133,44.87479019165039,-0.09177865087985992,44.95903015136719,-9.479198455810547,18.693161010742188,2.0199100971221924,7.121705055236816,-5.801243782043457,7.418244361877441,-8.240233421325684,1.3525675535202026,-7.97020959854126,3631.836804439852,6739.892578125,0.09747962653636932,2738.7612766898847,0.212890625
10.0,35.58518600463867,56.764808654785156,-20.06501007080078,19.331279754638672,-14.874969482421875,20.180492401123047,3.713589668273926,13.628320693969727,-4.311427116394043,21.322511672973633,5.0640082359313965,6.079444408416748,-13.962158203125,3296.664611327549,6416.89453125,0.06887608766555786,2679.875867165434,0.20849609375
11.0,-1.82477605342865,55.408363342285156,-10.301517486572266,21.917518615722656,-6.882876396179199,17.396358489990234,1.4285075664520264,19.720104217529297,2.754427433013916,27.39958953857422,6.48915958404541,9.119810104370117,-10.149576187133789,3333.073307226477,6879.8583984375,0.049781616777181625,2824.2482484124307,0.1884765625
12.0,13.161798477172852,50.954036712646484,16.589046478271484,0.4226645827293396,8.249722480773926,10.459945678710938,8.707926750183105,17.775497436523438,0.3449937105178833,23.968996047973633,1.537217617034912,8.749460220336914,-7.433038711547852,4263.641099006522,8710.1806640625,0.07702691107988358,3475.555028742818,0.2080078125
