,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
0.0,-116.73716735839844,-48.16725158691406,-14.454622268676758,51.34931945800781,-7.550619125366211,14.866979598999023,-3.1425087451934814,9.893996238708496,10.516788482666016,12.014054298400879,-4.294207572937012,20.258676528930664,15.424381256103516,4956.623580047313,7859.619140625,0.17253147065639496,2392.664693111964,0.2158203125
1.0,-136.9317169189453,53.59247589111328,-8.517317771911621,33.31427001953125,26.764732360839844,18.778167724609375,-3.1124885082244873,13.195013046264648,-7.531172752380371,-1.6332476139068604,-15.496391296386719,19.65679931640625,-2.576704502105713,2778.255870001626,6427.6611328125,0.011625303886830807,2825.573332271396,0.1279296875
2.0,-136.34751892089844,67.16400146484375,-24.256982803344727,33.37269973754883,48.181121826171875,10.04757308959961,-14.981584548950195,-18.912940979003906,-20.84762191772461,8.049184799194336,-37.01627731323242,2.6268467903137207,-10.013284683227539,2484.181454774623,4726.5380859375,0.005354695953428745,2527.7290100077794,0.09228515625
3.0,-251.2591094970703,32.09381103515625,-9.11257553100586,58.40306091308594,35.41241455078125,26.028865814208984,-7.707487106323242,8.513725280761719,1.6002378463745117,-14.578042984008789,-8.041510581970215,29.723522186279297,1.5946999788284302,3217.761582744574,6449.1943359375,0.00979974027723074,2542.6637643846566,0.2001953125
4.0,-53.146697998046875,47.39595031738281,3.5827722549438477,30.803466796875,38.5003662109375,20.125625610351562,-20.990684509277344,-10.620248794555664,-8.222631454467773,2.7833003997802734,-23.229759216308594,-0.6193946003913879,-12.801197052001953,3229.0804139563384,7773.486328125,0.027345679700374603,3119.5320762037654,0.2138671875
5.0,-11.475937843322754,89.35479736328125,13.33444595336914,55.47129821777344,44.43488693237305,8.973689079284668,-16.42669677734375,32.38203430175781,-0.008769750595092773,-0.4861627221107483,-15.266036987304688,16.763835906982422,-6.330054759979248,1835.4138689372332,4554.2724609375,0.003811280010268092,2548.939135365811,0.0634765625
6.0,-173.57257080078125,80.35234069824219,23.363243103027344,60.66595458984375,44.30303955078125,21.61860466003418,9.090373992919922,30.3271484375,2.6281914710998535,6.83265495300293,-0.6337655782699585,24.861957550048828,5.6851420402526855,1023.4188286036508,2379.4189453125,0.00016009417595341802,2151.153296796982,0.01513671875
7.0,-131.1029052734375,30.764232635498047,-22.711910247802734,33.68132781982422,31.543739318847656,32.21221923828125,6.417322635650635,22.304943084716797,8.979165077209473,23.56511116027832,14.565526962280273,30.46476936340332,7.006977081298828,2886.070863657019,6535.3271484375,0.008629336021840572,2858.363040720207,0.06298828125
8.0,-53.27877426147461,105.32630920410156,-17.628000259399414,25.339000701904297,-25.39095687866211,-4.906749725341797,10.625469207763672,32.039642333984375,-10.571365356445312,13.474849700927734,-9.877190589904785,5.766855239868164,0.4509783387184143,2076.2170063295325,3940.576171875,0.0040278080850839615,2133.37305572911,0.1494140625
9.0,-93.12820434570312,-9.442304611206055,-0.805810809135437,49.078792572021484,18.092754364013672,17.75640869140625,4.864311218261719,19.76509666442871,5.770851135253906,-1.7784440517425537,-14.358081817626953,5.512382984161377,-1.7417566776275635,4432.906206824157,8279.5166015625,0.05796185880899429,2987.683359516564,0.19287109375
10.0,-106.04973602294922,81.27570343017578,-22.397415161132812,49.44306182861328,39.546104431152344,22.015073776245117,-38.79924392700195,7.2478837966918945,-8.099214553833008,-3.3775715827941895,-8.213619232177734,4.771475791931152,-8.730936050415039,2186.404643118518,4478.90625,0.004233325365930796,2146.534830505187,0.10546875
11.0,-94.37699127197266,95.07275390625,11.50332260131836,39.27178955078125,54.778717041015625,48.20456314086914,-34.72056198120117,13.548454284667969,12.866786003112793,-6.708115577697754,-4.182675838470459,32.591575622558594,-14.401712417602539,1483.2185275672143,2863.916015625,0.0004919302300550044,2254.9011023100866,0.0185546875
12.0,-99.21000671386719,98.82579803466797,-29.996562957763672,32.43062210083008,15.993609428405762,34.532814025878906,9.67825698852539,33.98249053955078,4.341311931610107,11.871602058410645,8.044381141662598,12.619104385375977,-1.0393662452697754,1762.1875665978919,3649.8779296875,0.002097109565511346,2157.829152464124,0.04150390625
13.0,14.819001197814941,74.80386352539062,-55.194637298583984,20.017810821533203,-14.038179397583008,24.440902709960938,-11.727434158325195,5.012391567230225,-11.134992599487305,8.419792175292969,-3.9942283630371094,21.261959075927734,3.903473377227783,2503.0090923890566,4791.1376953125,0.009555291384458542,2129.0347531027805,0.1474609375
14.0,-173.60829162597656,51.26164627075195,-21.55908966064453,33.79484558105469,18.393573760986328,17.647335052490234,0.9879423975944519,13.813074111938477,3.768336296081543,1.638359785079956,-1.6902905702590942,27.162738800048828,-1.0866658687591553,3028.912762666509,6567.626953125,0.015659816563129425,2706.9189693584576,0.14208984375
15.0,-41.392154693603516,9.733041763305664,1.3600232601165771,62.333229064941406,12.056930541992188,1.5617468357086182,-17.928375244140625,-22.000757217407227,-10.628101348876953,5.553167343139648,-18.400222778320312,7.922252178192139,-6.362391471862793,4111.291735666207,7611.9873046875,0.10689742863178253,2813.8103414122083,0.2744140625
16.0,-64.16754913330078,-66.11544036865234,-12.166646957397461,61.11766815185547,-2.590656042098999,5.330945014953613,14.706676483154297,-0.9886491298675537,-11.18410873413086,-1.7165011167526245,-20.44814109802246,4.441314697265625,1.394821286201477,5114.15822100733,8430.2490234375,0.0838085412979126,2409.3186360602767,0.36474609375
17.0,-92.73838806152344,97.36354064941406,-61.256561279296875,-19.977928161621094,-24.44495391845703,-14.408053398132324,-30.470272064208984,-8.345154762268066,-3.9347317218780518,8.302959442138672,9.862262725830078,18.94208526611328,-4.579127311706543,1878.791152465746,3283.8134765625,0.003992886282503605,1892.4180513812942,0.087890625
18.0,-164.00942993164062,71.35182189941406,0.0729607343673706,8.266698837280273,-11.229170799255371,-18.17984390258789,-9.400318145751953,13.021622657775879,-7.961461067199707,3.762777090072632,7.692996025085449,5.717668533325195,-10.381943702697754,3250.259782275104,7095.1904296875,0.016887394711375237,2903.212696541766,0.18798828125
19.0,-137.4731903076172,41.231536865234375,16.326091766357422,52.56879425048828,4.915059566497803,17.569454193115234,14.177278518676758,8.77985954284668,-15.477592468261719,9.354048728942871,-2.2596547603607178,4.973474025726318,-4.373714447021484,3523.0183598680487,7116.7236328125,0.0777159109711647,2908.1499415347253,0.220703125
20.0,-2.448387861251831,34.8963623046875,13.689566612243652,59.70608901977539,7.883709907531738,24.682327270507812,13.005598068237305,29.459491729736328,-11.186114311218262,4.7734174728393555,-3.4747209548950195,11.419139862060547,0.1023133397102356,3148.3921361595285,6739.892578125,0.01147734560072422,2918.9915044527966,0.041015625
21.0,-68.80604553222656,101.08055114746094,-21.46658706665039,6.107979774475098,10.378783226013184,28.0208740234375,25.32500457763672,18.380977630615234,-5.693029880523682,-1.5220438241958618,-2.6517341136932373,25.19229507446289,2.0456480979919434,1872.4894290763266,4015.9423828125,0.003175110090523958,2355.127575735676,0.0576171875
22.0,-90.59300231933594,-55.783939361572266,16.7498722076416,53.69506072998047,26.519054412841797,24.72113037109375,-0.08659839630126953,5.797237873077393,9.811539649963379,20.122669219970703,7.899511337280273,24.029264450073242,-13.9105863571167,5590.366707867258,9022.412109375,0.10522064566612244,2900.8391810781873,0.40087890625
23.0,-94.96477508544922,-35.00236511230469,8.195267677307129,44.975929260253906,14.650155067443848,25.21593475341797,17.2722225189209,18.441978454589844,6.085721969604492,11.862295150756836,-0.256158709526062,8.542413711547852,-10.887212753295898,5311.812648105033,8742.48046875,0.16162008047103882,2848.2347238462844,0.359375
24.0,-47.95242691040039,78.12930297851562,-7.617780685424805,27.364307403564453,17.638540267944336,20.331073760986328,-7.574109077453613,-14.44589900970459,-14.009014129638672,-7.077751636505127,-21.333721160888672,1.0050346851348877,-10.694190979003906,2447.1604158854807,5383.30078125,0.015957867726683617,2694.378157018063,0.21435546875
25.0,-186.58892822265625,51.313079833984375,-25.65630340576172,48.90533447265625,39.49340057373047,30.8814697265625,-17.65822410583496,-6.477400302886963,-3.7642903327941895,0.8274609446525574,4.571065902709961,1.9361449480056763,-13.508537292480469,2446.454394332807,5189.501953125,0.0005300393677316606,2479.1143713114548,0.0595703125
26.0,-85.54966735839844,90.48568725585938,-46.68195343017578,3.1614298820495605,32.86812973022461,10.94607162475586,-25.33853530883789,-34.64051055908203,-37.33533477783203,-8.640331268310547,-19.997661590576172,2.7458653450012207,-8.442415237426758,2035.8575247406216,3251.513671875,0.0049387081526219845,2085.514020977546,0.08203125
27.0,92.60453796386719,59.115543365478516,-68.66542053222656,10.130171775817871,-22.890857696533203,23.689769744873047,-14.671438217163086,12.455009460449219,-11.407943725585938,5.252245903015137,-16.257112503051758,5.149859428405762,-17.114992141723633,2924.5566231869952,5286.4013671875,0.021056868135929108,2145.6987977430695,0.208984375
28.0,-83.23255157470703,52.19706726074219,-45.465904235839844,29.31407356262207,3.4720208644866943,4.757229804992676,-3.7439823150634766,-1.4588474035263062,-0.3219956159591675,-2.9394216537475586,-8.310501098632812,-4.642945289611816,-13.720693588256836,3098.8707660018927,5469.43359375,0.05519642308354378,2375.0326111698114,0.2216796875
29.0,-98.46810150146484,56.0499267578125,-29.960599899291992,29.959218978881836,8.627185821533203,-4.246695041656494,-6.5985870361328125,-1.547098159790039,-8.953548431396484,0.4311692714691162,-16.48685073852539,-0.9227768182754517,-26.108566284179688,3040.629099997499,5813.96484375,0.02444753609597683,2616.006608258415,0.17822265625
30.0,-113.64544677734375,30.55621337890625,-24.240245819091797,27.369491577148438,6.584900856018066,-17.17850112915039,-27.192758560180664,4.4675092697143555,-4.624997615814209,-1.2570669651031494,-29.400882720947266,-16.29581069946289,-35.22181701660156,3550.381266168129,7493.5546875,0.03864477947354317,2885.1180715896267,0.205078125
31.0,-144.48341369628906,77.6719970703125,-23.656570434570312,30.01889991760254,-8.895622253417969,-0.2479751706123352,-10.500164985656738,10.749479293823242,-8.810922622680664,-2.0696778297424316,-25.453073501586914,-22.954614639282227,-23.90982437133789,2511.732547920146,5307.9345703125,0.01259960513561964,2393.4290626058487,0.1298828125
32.0,-80.99122619628906,56.99162292480469,-34.33686828613281,40.637794494628906,10.233455657958984,-14.590831756591797,-51.30149841308594,-15.86832046508789,-18.646032333374023,-14.647523880004883,-29.08376693725586,-15.197498321533203,-29.427608489990234,2401.008729589258,4705.0048828125,0.003334813052788377,2295.974602205226,0.08642578125
33.0,-91.23543548583984,82.91021728515625,-21.583789825439453,11.59040641784668,-34.92919921875,-26.10185432434082,-36.061912536621094,-6.901363849639893,-9.414413452148438,-7.355413913726807,-26.65386199951172,-28.964195251464844,-21.910381317138672,2119.860280254882,4629.638671875,0.003208948764950037,2273.082288490391,0.09716796875
34.0,-39.44109344482422,102.31417846679688,34.55848693847656,42.935462951660156,15.243276596069336,25.193798065185547,1.1912147998809814,25.225921630859375,3.9708399772644043,17.7296142578125,-4.414126396179199,10.4946928024292,-8.382575035095215,1479.8828285209152,4015.9423828125,0.001922484370879829,2467.780106001618,0.05859375
35.0,-32.308204650878906,99.15214538574219,-3.4193432331085205,30.030559539794922,12.53633975982666,32.73779296875,-1.7561845779418945,1.9620333909988403,-8.731534957885742,9.780010223388672,-4.203749179840088,25.344318389892578,11.198753356933594,1663.3819654428823,3929.8095703125,0.001316041685640812,2296.6878231207593,0.029296875
36.0,-29.33606719970703,90.70297241210938,-30.691673278808594,15.527176856994629,10.638984680175781,21.114938735961914,-17.06222152709961,10.963150024414062,13.535186767578125,23.755212783813477,-1.9627413749694824,5.76243257522583,10.957934379577637,2019.9895588691911,4069.775390625,0.004858286585658789,2215.808720585684,0.09130859375
37.0,-37.84101104736328,84.52655029296875,-4.258474349975586,20.314895629882812,21.71749496459961,8.878610610961914,-16.24210548400879,11.817495346069336,10.831236839294434,9.791426658630371,-12.280350685119629,17.147724151611328,5.700314521789551,2551.2947220925334,6233.8623046875,0.010375682264566422,2891.612886154398,0.09716796875
38.0,-22.994003295898438,28.56747817993164,-1.289505124092102,26.556995391845703,3.715965747833252,18.030906677246094,7.371851921081543,7.170026779174805,1.3398383855819702,16.064071655273438,8.32076358795166,15.095653533935547,-0.7670853734016418,3968.0087699963524,8053.41796875,0.08690255135297775,3103.562358776704,0.20263671875
39.0,-76.37458038330078,111.99861145019531,-1.6806496381759644,24.4242000579834,-1.487918496131897,-0.6753993034362793,-6.490091323852539,18.82773208618164,3.768126964569092,22.11263656616211,4.080359935760498,13.612821578979492,-9.519180297851562,1731.4899752577458,3703.7109375,0.004348635207861662,2264.6744423072996,0.0625
40.0,-46.50956726074219,110.87687683105469,10.669092178344727,21.509140014648438,27.042264938354492,23.324949264526367,-3.1982502937316895,9.054920196533203,-3.8906049728393555,17.217544555664062,2.4022979736328125,19.63762092590332,-1.6082823276519775,1575.5527112780308,3671.4111328125,0.0014081847621127963,2475.993728821269,0.02099609375
41.0,-30.352624893188477,67.3054428100586,-6.87460470199585,20.300182342529297,18.974689483642578,20.126441955566406,8.0216703414917,19.98787498474121,9.59121322631836,18.999330520629883,2.51027512550354,15.732662200927734,2.963876962661743,2550.66766671066,6341.5283203125,0.007694912143051624,2940.3575018500333,0.08349609375
42.0,49.36260986328125,56.993370056152344,-25.63811492919922,16.694589614868164,1.397341012954712,13.113384246826172,-6.8301496505737305,-0.2348111867904663,-4.894214630126953,12.036264419555664,-2.3916053771972656,16.041833877563477,2.722541332244873,3135.3842226132388,6578.3935546875,0.04726835712790489,2743.4633252663866,0.17822265625
43.0,-42.158695220947266,120.08987426757812,-38.32158660888672,-9.007379531860352,-9.907184600830078,14.237680435180664,14.159158706665039,10.04045295715332,0.5262991189956665,12.734922409057617,13.108407974243164,26.902978897094727,-0.8935684561729431,1778.114703438018,3219.2138671875,0.005832951050251722,2008.829031245961,0.09521484375
44.0,-17.963783264160156,-11.273398399353027,4.2777533531188965,55.07048797607422,-3.3329050540924072,15.000114440917969,25.933948516845703,9.101126670837402,-1.9471430778503418,28.555805206298828,3.138451099395752,8.244624137878418,-11.81781005859375,4461.3638478433495,7978.0517578125,0.09180638194084167,2781.1564230531353,0.275390625
45.0,-17.820547103881836,19.616043090820312,1.8006696701049805,59.70880889892578,6.557101726531982,20.212493896484375,2.638658046722412,-5.644198417663574,9.048623085021973,27.923824310302734,-3.8066928386688232,8.48007869720459,-4.682852268218994,3778.722510462326,7030.5908203125,0.05794219672679901,2803.1711328084616,0.2119140625
46.0,-83.41280364990234,125.22207641601562,-17.46973419189453,7.234198570251465,-2.6344680786132812,3.746671199798584,-5.553990364074707,11.76036262512207,-5.069040298461914,13.97357177734375,-1.0834624767303467,20.445613861083984,15.370195388793945,1543.9881407026717,2971.58203125,0.0033624409697949886,2022.7207721034542,0.06689453125
47.0,-105.11478424072266,47.981781005859375,20.89211654663086,9.129443168640137,23.908952713012695,20.638111114501953,3.663726329803467,6.516785621643066,18.36195182800293,26.758747100830078,2.964632749557495,3.693336009979248,13.481817245483398,3733.26312154743,8871.6796875,0.016721218824386597,3626.0135361202088,0.134765625
48.0,-70.60745239257812,108.80198669433594,8.013755798339844,18.153247833251953,35.21978759765625,22.635570526123047,-6.922341823577881,-3.045535087585449,-9.41951847076416,16.49600601196289,-11.423439025878906,-8.283309936523438,-3.0338659286499023,1836.5189667918794,4102.0751953125,0.00531132472679019,2588.0748013946595,0.0654296875
