,PhaseSpaceLow,ChannelCorrelationLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,CrestFactorHigh
0.0,0.0375,0.9757432952363814,3.780390536001765,0.025,0.5960141605611107,6.763326973233184,0.0075,0.710068369783969,22.24012459087345
1.0,0.0275,0.9826005050139847,14.220756906241665,0.08,0.977735451692018,10.714592984110178,0.015,0.9752637390554846,5.907074190255256
2.0,0.0175,0.9868858721634288,20.254866339321282,0.0475,0.9832535521405454,6.994642147190058,0.0175,0.9958184701227125,42.85927821640061
3.0,0.015,0.9924390644037907,12.613460788561657,0.045,0.9746141097720776,6.309372198200677,0.0125,0.9917649023321115,19.059889748891653
4.0,0.0125,0.9867079373654604,3.630890374694352,0.035,0.9804874174777032,35.536111753189964,0.0175,0.9977859199248709,11.78388550909421
5.0,0.0075,0.9633707263393703,3.3555184744559914,0.09,0.9964340362280217,12.64543442381541,0.03,0.9943562870766633,20.92320522666644
6.0,0.0075,0.9140242858140646,5.014667899315043,0.0475,0.9889544925945466,5.193152550000657,0.015,0.9551261130528946,9.352083021723631
7.0,0.0075,0.8438895677957833,27.789402709746632,0.06,0.9824792415560735,19.292379200627717,0.0475,0.993372469708765,18.309264415700298
8.0,0.0525,0.9984106435306923,22.233622699344693,0.1125,0.988094847971553,16.844050895990733,0.0975,0.996761639858064,21.001349567736764
9.0,0.0125,0.9702244335638294,33.097714090504226,0.07,0.9636890584640034,20.02817374000395,0.05,0.9715346770857316,24.452231361940093
10.0,0.0075,0.9631733124948404,14.558698977888668,0.07,0.9837061420474726,17.77505171077681,0.0175,0.9286163479945514,40.502898296936564
11.0,0.0025,0.9942940980444522,29.795472745976387,0.0825,0.9992244970208474,45.58598127370445,0.045,0.9989103392059471,33.43907418217671
12.0,0.015,0.9993150040553918,11.330176468981474,0.055,0.997318898743117,12.392097108157337,0.04,0.996068222871802,7.813397794173636
13.0,0.015,0.9991437391544126,10.5305477349287,0.08,0.9991394493038033,24.56698744776886,0.0625,0.9985840751633223,43.50250993658747
14.0,0.0175,0.9994738969094479,9.064702257333987,0.0375,0.9971227110225166,11.965521393404927,0.015,0.991891754251047,21.85322777599363
15.0,0.0725,0.9963936485692787,19.46225417700436,0.085,0.9974086992497897,10.07021748759485,0.0375,0.9872313777239312,19.35230397040045
16.0,0.1225,0.9754278839612972,9.16871052840458,0.085,0.9625506587855519,55.287803576158616,0.0375,0.9454968237480038,24.217370070973733
17.0,0.0925,0.968566579134093,5.943692805310162,0.0825,0.9683937304907907,22.870016186574812,0.05,0.9871334410226689,15.372760485513538
18.0,0.0625,0.9563765202288567,8.192019555923522,0.055,0.9157928342419923,22.562161713974447,0.045,0.9907369947377087,25.058811934192605
