,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
0.0,3.3338918685913086,67.60543823242188,-12.78761100769043,45.468544006347656,17.073135375976562,23.037086486816406,6.48488712310791,12.41147232055664,-6.460820198059082,15.9212646484375,-4.029757976531982,0.9004186391830444,-7.2043986320495605,2692.8555811816914,5727.83203125,0.05385829508304596,2607.5171799071372,0.046875
1.0,6.971854209899902,79.21871948242188,-45.360595703125,57.3778076171875,-4.597326278686523,22.428571701049805,-0.10891056060791016,22.322046279907227,0.6770298480987549,21.387367248535156,-2.1135363578796387,1.5302207469940186,-8.876092910766602,2532.833619766967,4586.572265625,0.010827738791704178,2079.2629929115146,0.087890625
2.0,3.3713622093200684,67.11568450927734,-28.23485565185547,56.859771728515625,4.5666422843933105,22.646732330322266,-4.614711284637451,8.889493942260742,8.425301551818848,17.349159240722656,-2.216614246368408,9.471236228942871,-5.6891255378723145,2753.544273000129,5189.501953125,0.017493003979325294,2349.8549908386826,0.12744140625
3.0,14.277135848999023,65.49906921386719,-21.11297607421875,52.111305236816406,0.2414899468421936,11.687971115112305,-16.347942352294922,14.125102996826172,3.642518997192383,23.074756622314453,3.8843929767608643,10.181961059570312,-3.7175331115722656,2903.288536011605,5727.83203125,0.028188355267047882,2462.583002323247,0.1455078125
4.0,21.015140533447266,51.13095474243164,-20.994243621826172,30.57583999633789,5.579998016357422,13.845769882202148,-11.181692123413086,16.205703735351562,-0.6322489976882935,25.70852279663086,-0.3276634216308594,13.397174835205078,-9.15254020690918,3442.2683986868806,7041.357421875,0.06200714409351349,2742.5988595483523,0.16162109375
5.0,11.47519302368164,59.654457092285156,-31.096885681152344,39.03672790527344,1.0779424905776978,8.861882209777832,-8.459796905517578,16.96955108642578,-2.4474217891693115,16.402828216552734,2.7831993103027344,20.22464370727539,-1.6244466304779053,3074.1028551309637,6050.830078125,0.04581332206726074,2474.290019590389,0.16015625
6.0,5.6326165199279785,57.28438949584961,-20.23265838623047,12.797099113464355,-20.01334571838379,8.096006393432617,6.287073135375977,11.492136001586914,-25.234539031982422,15.994819641113281,9.646175384521484,18.03377914428711,-0.8345834612846375,3242.975038370955,6567.626953125,0.05437059700489044,2691.3106259009637,0.18212890625
7.0,-14.576435089111328,57.64158630371094,-54.98579025268555,-9.567949295043945,-57.393882751464844,14.603644371032715,8.32861614227295,9.231804847717285,-9.71856689453125,24.61612319946289,15.779203414916992,13.00166130065918,-6.42158317565918,2815.002659420204,5480.2001953125,0.02663622982800007,2294.0581884612607,0.1689453125
8.0,51.63731002807617,37.13902282714844,-31.18873405456543,17.12798500061035,-24.01811981201172,3.918607711791992,-9.31480598449707,16.86526870727539,1.8742036819458008,11.997066497802734,-13.21527099609375,-1.9604225158691406,-26.054794311523438,3658.1583566287354,6793.7255859375,0.10703711211681366,2624.9833878329555,0.21484375
9.0,-7.697251319885254,62.224769592285156,-29.411945343017578,13.476831436157227,-35.224693298339844,1.6653289794921875,-7.545645713806152,14.877017974853516,-13.085630416870117,6.929063320159912,-9.58968734741211,17.232088088989258,-3.9040708541870117,3060.7864451704368,6201.5625,0.05230392515659332,2513.9479432188914,0.16259765625
10.0,-41.55274963378906,69.34272766113281,-16.99392318725586,-1.092998743057251,-29.516637802124023,-3.8722476959228516,-10.03400993347168,2.754058599472046,-14.490525245666504,7.937920093536377,1.3157362937927246,21.808704376220703,-3.466451406478882,2903.245217987488,6309.228515625,0.03121834807097912,2714.678865528633,0.13037109375
11.0,-100.68114471435547,104.64122009277344,-21.249191284179688,20.605255126953125,-44.1048583984375,1.7028363943099976,-3.1827993392944336,0.24667805433273315,-12.505197525024414,6.114273548126221,-3.309243679046631,7.624844551086426,-6.777132511138916,2224.611963851878,4349.70703125,0.014949409291148186,2153.154244993203,0.12353515625
12.0,-62.59614944458008,38.272857666015625,1.094218134880066,0.09975045919418335,-32.69035339355469,8.83707046508789,3.247990846633911,5.178125381469727,-25.617691040039062,12.047553062438965,1.7114152908325195,16.493316650390625,-8.578998565673828,4108.386885734327,7698.1201171875,0.10053083300590515,2955.4131731566495,0.31640625
13.0,-58.93480682373047,16.54955291748047,-20.36276626586914,14.796305656433105,-22.6961669921875,10.00678825378418,-3.4287896156311035,-14.18934154510498,-22.536853790283203,29.354267120361328,-10.833328247070312,32.15250015258789,-16.588645935058594,4369.605703047143,7859.619140625,0.05504979193210602,2664.352247527047,0.314453125
