,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
0.0,-108.58281707763672,49.41255569458008,-17.121749877929688,41.18183517456055,8.809734344482422,26.37511444091797,11.356566429138184,20.160905838012695,27.10751724243164,18.29836082458496,-1.6749475002288818,16.648347854614258,0.1295909285545349,2649.3138636651265,5480.2001953125,0.016058804467320442,2703.387002278408,0.02734375
1.0,-132.0985107421875,44.144989013671875,32.631797790527344,41.000057220458984,10.831899642944336,36.1025390625,1.5872644186019897,20.492229461669922,6.674419403076172,14.328569412231445,-3.930058002471924,25.434528350830078,2.7572684288024902,3049.959583202156,7310.5224609375,0.006975272204726934,3226.2512592666335,0.09130859375
2.0,5.088830471038818,45.56808090209961,-0.1240164041519165,47.57566833496094,16.009395599365234,19.78972625732422,-3.6111021041870117,10.145967483520508,-3.345862865447998,10.936084747314453,-3.2842068672180176,4.764293670654297,-1.544440746307373,3438.658316818792,7030.5908203125,0.0638236254453659,2912.937000542156,0.130859375
3.0,-70.9107894897461,44.402801513671875,7.072308540344238,44.65454864501953,5.6302170753479,26.11923599243164,-16.571775436401367,4.650457382202148,4.4695353507995605,15.117315292358398,-0.6699842214584351,12.099494934082031,9.836775779724121,3360.1921180105082,6653.759765625,0.03226442262530327,2885.3313712462664,0.138671875
4.0,-78.11990356445312,13.218204498291016,6.663137435913086,49.90948486328125,14.833133697509766,39.9515380859375,3.021519899368286,23.111316680908203,2.200456142425537,12.024613380432129,-5.53653621673584,10.146570205688477,-3.545443534851074,4056.9152456963307,7342.822265625,0.05672478303313255,2956.641550101161,0.18603515625
5.0,-111.88845825195312,12.11645793914795,12.968414306640625,57.38511657714844,21.343204498291016,34.59861373901367,2.573561668395996,35.721954345703125,5.607089996337891,6.516916751861572,-3.659710168838501,21.714813232421875,-8.537460327148438,3901.5102800517543,7536.62109375,0.03350057825446129,3034.3077259957836,0.18310546875
6.0,-12.250951766967773,41.02784729003906,2.8884973526000977,29.96442413330078,7.136514186859131,19.58365249633789,-7.391373157501221,13.201212882995605,-4.272684097290039,6.232464790344238,-3.415696620941162,11.634769439697266,-3.047924757003784,3838.6970098852316,7396.6552734375,0.10557350516319275,2971.5836957725587,0.24658203125
7.0,-48.80691146850586,50.86471176147461,-3.4082400798797607,21.499038696289062,0.5972040891647339,22.757505416870117,1.3585067987442017,24.528385162353516,-12.556929588317871,2.331742525100708,-1.7708992958068848,3.0849876403808594,-9.184419631958008,3571.9196917629542,7213.623046875,0.06095621734857559,2951.177097999418,0.15087890625
8.0,-116.94908905029297,16.914569854736328,-0.2550736665725708,47.641197204589844,0.08687162399291992,31.312217712402344,22.04538917541504,35.597877502441406,17.498859405517578,10.156496047973633,-5.744483470916748,14.634923934936523,2.84071683883667,3219.789602496538,6513.7939453125,0.011763885617256165,2873.7786735889204,0.0947265625
9.0,-92.32549285888672,44.452545166015625,-2.3818893432617188,36.403526306152344,5.7297210693359375,28.677085876464844,-4.302933692932129,16.974102020263672,9.105063438415527,18.777097702026367,2.753195285797119,15.079355239868164,-0.3739562928676605,3377.6045704027747,6890.625,0.04255164414644241,2876.993578533075,0.12890625
10.0,-74.56957244873047,33.17108917236328,33.33724594116211,58.91978454589844,24.16568374633789,32.01652145385742,-3.5336108207702637,17.14871597290039,-7.8035383224487305,3.7572410106658936,-9.734481811523438,7.311765193939209,-9.476593017578125,3671.6222254465683,7655.0537109375,0.043755628168582916,3210.4596117740034,0.17724609375
11.0,-75.28887939453125,12.791057586669922,33.63673400878906,50.64344024658203,16.198944091796875,35.100059509277344,-18.07440948486328,14.088255882263184,-15.606555938720703,2.531320571899414,3.0343031883239746,5.490401744842529,-12.624053955078125,4651.837854066343,7945.751953125,0.0916389748454094,2994.243552452251,0.30712890625
12.0,-76.97054290771484,36.92992401123047,-3.649409770965576,30.767440795898438,-2.097198963165283,40.374900817871094,-5.440857410430908,26.177356719970703,11.609145164489746,12.821920394897461,-1.45192551612854,4.838159561157227,-1.5752474069595337,3588.0606813305685,6696.826171875,0.034269288182258606,2789.7037522748715,0.17333984375
13.0,-41.9912109375,29.123159408569336,-15.430885314941406,43.30128860473633,5.727828502655029,31.25586700439453,9.609853744506836,22.651275634765625,7.909255504608154,14.934199333190918,0.14920413494110107,4.777258396148682,-5.124711513519287,3617.220368698787,6718.359375,0.06313835829496384,2767.604863844915,0.17041015625
14.0,-50.73698806762695,14.644702911376953,32.74490737915039,53.730567932128906,13.164709091186523,16.203651428222656,-17.198883056640625,8.727187156677246,-6.434735298156738,1.9284392595291138,-16.566097259521484,16.46541976928711,13.151702880859375,4479.2920541429285,8257.9833984375,0.09510263055562973,3095.499574085361,0.2607421875
15.0,-68.42208862304688,18.288631439208984,14.10968017578125,21.349353790283203,-10.284872055053711,21.41339874267578,-1.094993233680725,8.276659965515137,-17.653026580810547,-5.31776237487793,-19.55394744873047,8.259865760803223,-12.934576034545898,4626.680614089861,8290.283203125,0.12359429150819778,3014.1089803561513,0.31689453125
16.0,-107.56529235839844,28.255413055419922,2.285167932510376,46.504119873046875,16.726173400878906,30.963729858398438,0.898849368095398,28.25133514404297,-1.9249622821807861,16.29401397705078,-2.687399387359619,14.615117073059082,-4.1881208419799805,3779.9450955861967,7385.888671875,0.04247252270579338,2981.918002176572,0.1591796875
17.0,-67.84477996826172,13.273605346679688,18.88432502746582,47.092201232910156,26.078109741210938,31.234039306640625,-5.181578636169434,9.888041496276855,-1.2071657180786133,12.328073501586914,-10.31722640991211,5.345307350158691,-4.862519264221191,4393.117762376674,8333.349609375,0.08680374175310135,3164.679778941071,0.20654296875
18.0,-22.176883697509766,50.77949523925781,30.77298355102539,38.842491149902344,21.174747467041016,30.654573440551758,-4.740018844604492,16.492694854736328,0.38916730880737305,11.987852096557617,-2.1169040203094482,7.442267894744873,-5.548007011413574,3253.6585509456445,7525.8544921875,0.02044840343296528,3277.4339060474294,0.1513671875
19.0,-69.10554504394531,34.19789123535156,-11.963584899902344,43.019142150878906,25.117168426513672,29.528240203857422,-1.2387069463729858,11.02942180633545,0.1801750659942627,21.48668670654297,-3.6088099479675293,17.929935455322266,1.4786596298217773,3123.042364294377,6858.3251953125,0.014157560653984547,2906.245443405117,0.06103515625
20.0,-104.58341979980469,25.07117462158203,-15.97047233581543,49.66460037231445,43.84187316894531,27.501853942871094,-9.71068000793457,27.879026412963867,9.627829551696777,17.17083740234375,-0.37559881806373596,5.749662399291992,-5.491386413574219,3048.1658505691094,6826.025390625,0.008245243690907955,2918.1598572077655,0.05419921875
21.0,-40.30708694458008,28.02334213256836,-6.72332763671875,40.72637176513672,20.340843200683594,24.726470947265625,9.975591659545898,22.624664306640625,4.2441558837890625,16.05937957763672,-3.10219407081604,20.202232360839844,3.320446729660034,3713.004061826963,7719.6533203125,0.035053789615631104,3045.436769060574,0.1259765625
