,PhaseSpaceLow,ChannelCorrelationLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,CrestFactorHigh
0.0,0.0075,0.9457728579447462,23.429693066627735,0.035,0.5410144935045351,10.467567370098438,0.0325,0.8931717878340754,17.016461353800462
1.0,0.01,0.9360927030793302,25.034391906938236,0.05,0.7555520328918315,12.665356914728612,0.0325,0.8238270310238504,46.035559836537004
2.0,0.0075,0.9225199673632442,9.979171718538028,0.0275,0.5314328999876703,17.87667795943241,0.0475,0.8457284628604863,22.25553454153112
3.0,0.0075,0.9150370896201163,4.209450939692898,0.025,0.500051334798912,16.34996686664929,0.02,0.4866839711609272,23.021302838062493
4.0,0.0125,0.9615776305196844,0.002237924975062362,0.02,0.73475750523876,19.11182009471068,0.0175,0.6292210750483503,15.46517602994803
5.0,0.0175,0.971115039404882,4.496752477724207,0.0125,0.6227250590731334,5.486769310109749,0.015,0.7363146825466782,23.962021289486128
6.0,0.0975,0.9757115036665212,10.174445849384249,0.065,0.9627174115491959,31.857999188310618,0.0225,0.5169051050459851,18.559985794495155
7.0,0.1025,0.8876783035151445,7.148055714104097,0.035,0.8454634889486417,44.58927201929526,0.015,0.40590372262343183,17.687108515775215
8.0,0.055,0.8891992533478016,2.990878801310065,0.0375,0.7388966645423589,13.043278941579139,0.0225,0.3468428391287125,11.140901469983433
9.0,0.045,0.7423214355798577,3.8498247734187974,0.0375,0.5521602980862377,21.91258114918252,0.02,0.5072007147245531,22.212733496523636
10.0,0.0325,0.7668289575871396,18.899566893637186,0.035,0.7354805333511552,10.394892159139788,0.0475,0.8089767310872475,8.866544505402224
11.0,0.0325,0.7646313284612561,4.060001212612532,0.035,0.4832204511855485,12.37404340675412,0.0225,0.4970218312781822,15.934069464881501
12.0,0.0275,0.7547372726084897,0.915910684022364,0.035,0.5566250970625156,7.988874029975889,0.0175,0.41790991010619316,2.1955019715003234
