,PhaseSpaceLow,ChannelCorrelationLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,CrestFactorHigh
0.0,0.03,0.9961522630907299,8.167986254834608,0.02,0.9538203567781313,18.29557066751713,0.015,0.9926108900152458,19.458800235279192
1.0,0.0225,0.9955739399773965,9.294482921199219,0.0475,0.9856834484090152,5.4217921277795655,0.04,0.9955517797247969,12.015860182455743
2.0,0.02,0.9854637291444392,9.903110882898734,0.0425,0.9914613314388085,18.222764417078924,0.0325,0.9989978200568089,24.11273087277271
3.0,0.0125,0.9723765560368948,2.3657136466836053,0.02,0.9498275872889782,21.491183466875086,0.035,0.9890879873159988,23.68227393513127
4.0,0.0075,0.9366527216549073,6.873923856432905,0.0125,0.8322513557102345,25.9468426769646,0.0125,0.9541429893035962,22.775976646838544
5.0,0.0075,0.9220049006887281,10.497904484596035,0.0175,0.9651675355033528,17.68239495349568,0.0175,0.9860383640479762,18.201260886667406
6.0,0.0075,0.8179031083452172,8.213414472928665,0.0125,0.9450698205007716,18.299711625625676,0.0125,0.989261434433772,4.176183954497118
7.0,0.0125,0.9234168515328463,6.518348583408104,0.02,0.9662015249601766,31.834375872622182,0.0125,0.9913535762400989,24.803627449794966
8.0,0.0525,0.9953772567639536,1.543706107200097,0.04,0.9925626131550382,25.43184478276434,0.0175,0.9984793472403085,17.06138404220736
9.0,0.0575,0.9949532544009707,6.137191630927806,0.035,0.988406628963364,2.0268841825170307,0.0125,0.9967154804210927,9.930363507326206
10.0,0.0775,0.9968337576669686,3.296439320115165,0.0325,0.9750785545329256,26.732736595346886,0.0075,0.9772365057731808,15.039028459926358
11.0,0.0825,0.9955956747801868,13.498446735948626,0.035,0.9794623833344039,17.89699827159531,0.01,0.9753681889374778,17.907874034839566
12.0,0.0775,0.994451213470587,19.224756247260437,0.0125,0.942265830294612,13.714218120063926,0.0075,0.9868981554314294,17.675988825861005
13.0,0.085,0.9968109157147994,2.886986780082221,0.0325,0.9863399735263437,21.09872519129842,0.0075,0.9405083446137874,19.72547360201046
14.0,0.06,0.9946916277615456,4.5033053826440925,0.0425,0.9950153668674282,25.86342940638044,0.0425,0.9998933092523641,28.547602154246977
15.0,0.035,0.9968166115749005,7.965664173968313,0.025,0.9904332649409738,25.980472557190815,0.025,0.9986067049318263,29.433533164203602
16.0,0.0225,0.9983226599051289,13.525266160605835,0.0175,0.9483483788709808,26.402927604794844,0.0225,0.9959845996088147,30.94681834651911
17.0,0.0175,0.9949943467719137,8.23606987725007,0.0075,0.625636276312419,11.666763136059304,0.01,0.9023267392188995,13.174790803221466
18.0,0.0125,0.9857008612703572,5.375827579805939,0.0075,0.8842055114555263,11.739442333960978,0.0125,0.9683658443328743,12.124831495055673
19.0,0.01,0.9589747451408045,9.345055321498183,0.025,0.9850602038440036,46.01786103820696,0.0375,0.9977161778861264,30.867785891119723
20.0,0.0125,0.9751674211598279,18.468645248343762,0.0175,0.9939318967333648,23.949907508160315,0.0125,0.9598346334795592,18.302527860404382
21.0,0.0625,0.994642623476152,5.162856289331408,0.0325,0.9906398688573227,37.41870882067171,0.03,0.9826556798016319,30.08663301078672
22.0,0.0575,0.9953232772228693,21.555042827187158,0.015,0.9654115347962579,11.46992210023139,0.0175,0.9710976360883032,8.826961489968163
23.0,0.035,0.9956093465905763,5.193263519934188,0.02,0.9952882228242984,18.694627650344092,0.02,0.9986272950203905,44.98031492086245
24.0,0.0525,0.9975654196894468,15.410925627239582,0.0325,0.9927961367254852,18.48023060865419,0.0125,0.9933328589420081,30.302667515341703
25.0,0.045,0.9957292309994639,9.39124453746619,0.0075,0.9438922817042358,20.736420200022607,0.01,0.9911227634438187,16.18090726194947
26.0,0.03,0.9973466315756059,12.721226513414416,0.0075,0.9688974354035924,6.126684721398399,0.0075,0.9990722403825157,10.045369535605541
27.0,0.0175,0.9951495066390169,15.723177751852287,0.0375,0.9968333745688377,4.015244175704995,0.025,0.9993832241590359,16.757831114494202
28.0,0.015,0.9890207405947296,23.06978182324125,0.025,0.9798566408009058,22.921723547109785,0.0175,0.9999441653892491,9.476666833710613
29.0,0.0075,0.9895949045745384,10.346186313778913,0.0125,0.9365548539879336,14.198611525134762,0.015,0.9929282379585687,11.967573238642393
30.0,0.0075,0.9661887204692843,6.503725695178943,0.025,0.9660396146073582,19.030998988313037,0.0325,0.9932866437221926,12.983292399595411
31.0,0.0075,0.8989988365001881,6.0225595832771495,0.02,0.9729306035277246,9.946181630463073,0.0225,0.9969648607752,11.587359849053719
32.0,0.0075,0.7883103416303902,15.71809850097284,0.0175,0.9489875677863341,5.586729575923402,0.0175,0.9932100656792786,17.76219768278962
33.0,0.0025,0.9183795720122861,7.886817394662053,0.0225,0.9570795606807497,17.518622609156733,0.0125,0.9563986061536394,7.364403255579651
34.0,0.0625,0.9955519869279271,10.422697825886518,0.0325,0.9886447532109176,27.76019049993224,0.0125,0.9887087455437708,23.25290913717142
35.0,0.0775,0.9964583010243343,5.2486704827961885,0.0325,0.9895487565100842,39.816803665257595,0.0125,0.9846381651276827,19.195215939017103
36.0,0.0725,0.9956089529273161,4.751381587116684,0.0075,0.8976536454597414,32.95722396709657,0.0075,0.9718636725587602,15.795043206900868
37.0,0.0825,0.9956823290609217,5.9128750167614506,0.035,0.9884088195747439,17.830083662574893,0.0125,0.9953907067807757,14.276774718151767
38.0,0.065,0.9954112187883898,0.0,0.0325,0.9946386767440103,33.192043564530486,0.0075,0.971157510718865,44.326533672999915
39.0,0.0775,0.9955478547283834,23.834247734852163,0.0075,0.9330497235810241,18.301024184131045,0.0075,0.997525140336196,12.001409784451795
40.0,0.0525,0.9947311829792923,6.610305389060151,0.0375,0.9920728726566604,12.997923808762632,0.045,0.9859371676593891,39.875081318022495
41.0,0.03,0.9956454564658185,44.078148008103256,0.02,0.972782745876299,33.94457892761808,0.02,0.9959228318084035,12.84530656746968
42.0,0.02,0.9967927158700246,15.74858309869031,0.0125,0.9290421787794709,22.18650716755471,0.0275,0.9928682763466073,35.56578824281623
43.0,0.015,0.9899718752781563,23.469911935340072,0.0125,0.8737983818927805,3.944874288530253,0.02,0.9714792678191245,11.485253518284726
44.0,0.0075,0.9845500822087961,8.913222153678257,0.01,0.9538621073960605,7.469205557661138,0.0075,0.9474351437757645,8.446344482691021
45.0,0.06,0.995364170408583,0.0023971794156511152,0.035,0.9912684903010335,36.44212076594221,0.0225,0.9985432519300087,15.115967570457844
46.0,0.06,0.9967555793702827,16.77556074945864,0.03,0.9890705103163927,11.951448666581141,0.0075,0.9852548076296888,32.56997474324825
47.0,0.075,0.9960205600607435,7.396598290666269,0.01,0.8794150210596714,19.785570527949904,0.0075,0.9781139879854643,17.595967157596327
48.0,0.055,0.9960985871338821,5.538407062942332,0.0175,0.9901879044107685,35.84722743762355,0.02,0.9983792719812915,7.648723158503454
49.0,0.0325,0.9977598290363853,12.13064147987258,0.0125,0.9876106420817522,0.219902169625659,0.015,0.9994658946425872,29.311354705411286
50.0,0.0525,0.9963221949998949,16.566728093489363,0.0375,0.9869963892300747,42.06800665001892,0.0125,0.99455717222605,13.21764495724278
51.0,0.04,0.995666889934788,4.752817304102643,0.0125,0.9759406812127847,4.960608434736911,0.01,0.9896432633952665,22.783769109497932
52.0,0.0275,0.9975241475454438,7.0736866511951915,0.015,0.9591373796384876,16.94079658174821,0.0125,0.9867296241728931,8.271389245436836
53.0,0.02,0.9897445873127461,6.353547003402163,0.04,0.994477522571177,19.70055842779695,0.035,0.9991581620616417,20.268701956643838
54.0,0.0125,0.9868575815520065,1.7881703597353233,0.02,0.9699840230781037,6.415973171903281,0.0325,0.9879490969240557,14.406669261624526
55.0,0.01,0.9491587406051537,9.614545578104266,0.0175,0.9184950735844983,27.022897246026176,0.0225,0.977107431369317,34.66578431161063
56.0,0.0075,0.9304727225041018,11.15600707069143,0.015,0.9540144840885585,13.801948437595723,0.015,0.9683046559073437,15.11269665370783
57.0,0.0075,0.7312927778310419,14.845446350538067,0.015,0.9499366855402102,15.601010998438218,0.015,0.9943910666742276,10.956323834025534
58.0,0.0075,0.9290673272558949,14.447926837669993,0.015,0.9761844962119602,18.97246225721317,0.0175,0.9955605857019141,8.588691763551576
59.0,0.04,0.9953028642270287,0.9133118122378526,0.0325,0.9874543473981998,46.80132704572898,0.0125,0.9912137080887058,32.46343302144232
60.0,0.07,0.9945332081213825,8.440709068300167,0.0125,0.9619334240664482,15.891769693623555,0.0075,0.9843529104511733,18.008316719582446
61.0,0.08,0.9936775257395588,6.475265136905982,0.035,0.9860962899406551,28.45668209909916,0.0075,0.9401560874145897,16.251517057605422
62.0,0.07,0.9960542049600488,8.172342606636553,0.0325,0.9879870388623029,29.472672123505134,0.0075,0.9658023814978224,12.03937235870012
63.0,0.08,0.9964922527856405,4.3338797306823125,0.0125,0.9456543514772087,36.320065046413006,0.0075,0.9367777389426882,4.955576107112158
64.0,0.08,0.996963476569983,18.252247897890125,0.0275,0.9874047800574459,29.236018204807795,0.0075,0.8925779363078689,25.007983799052234
65.0,0.0775,0.995661288750034,25.1722149457404,0.0225,0.9871518485511638,5.868673151716811,0.01,0.9796115481954328,9.031758888094902
66.0,0.0525,0.9967167933961747,4.235949435093687,0.0325,0.9910391096651067,19.267110014011834,0.0375,0.9997456829735232,17.89789873458365
67.0,0.03,0.9983286935882912,23.716245049974198,0.0175,0.9657642711381205,12.148250380448838,0.0275,0.993894275750828,8.38733852168624
68.0,0.0225,0.9979972708379596,14.60130512422211,0.0125,0.9024605119777765,2.152652303441899,0.0125,0.9576301243686122,25.750273442486584
69.0,0.0175,0.9901106947316732,31.41955371468672,0.0125,0.9650633634746817,10.929119898864597,0.01,0.9590199538974777,12.154740156605007
70.0,0.0125,0.981556005324301,3.0698734028863766,0.025,0.9619175634278897,8.48899367005644,0.0375,0.9846641654336664,22.014402784388565
71.0,0.0075,0.9704466257196714,5.695261888831445,0.0175,0.9759985626839718,3.7823860910318077,0.025,0.9954436815361466,24.546373524397715
72.0,0.05,0.9979383420952608,10.744395282039214,0.0325,0.9890422782245879,32.77363448559659,0.0275,0.9735767473312759,20.982931776201465
73.0,0.0625,0.9962497452990735,9.85712090287907,0.0175,0.9799369072836146,5.994888818046018,0.01,0.9825270130526024,31.78625557259369
74.0,0.04,0.996256436609719,4.863184441236874,0.0225,0.9791207803215386,26.661493006887042,0.0225,0.9940779326759966,16.140262865242253
75.0,0.05,0.9987987972184881,0.1911479572662361,0.0375,0.9857447355160314,27.14997605479256,0.0125,0.9703651252137612,3.998362623013652
76.0,0.0525,0.9969124001656322,4.373400696568134,0.015,0.9639831055249134,14.642232638533164,0.0125,0.9831395651837913,19.681428552841187
77.0,0.0325,0.997152921045426,14.695243750381444,0.0075,0.734862369680575,23.645158819014593,0.0075,0.6406624022314935,15.475892601359549
78.0,0.0225,0.9966722216840694,12.614744445519406,0.03,0.9853472183331314,9.284342175736343,0.0225,0.9942908068797038,4.746916051917746
79.0,0.02,0.9864065353243743,25.308303508280797,0.0175,0.9812044978706558,8.160821473609767,0.0175,0.9983544042667741,8.68043004233573
80.0,0.0125,0.9913743782520607,16.67778398153072,0.0125,0.9377630867113814,34.838546995390196,0.0175,0.9912384350558316,20.459685379334786
81.0,0.0125,0.9903992472317837,5.76311813579041,0.025,0.9595693650029669,27.57075860737711,0.0275,0.9913108178345313,12.540104153400787
82.0,0.0075,0.9830444341042505,6.768837343677316,0.0225,0.9760621948720642,7.582774920563814,0.025,0.9980936285893771,13.276109616207776
83.0,0.0075,0.9620209230625808,7.560537520387784,0.0175,0.919486016859653,34.33042777101604,0.0175,0.9810531584599257,24.33955133218546
84.0,0.0075,0.9375742706262259,2.1714191780641126,0.0075,0.533884792132725,14.432089945354338,0.0075,0.8249776030227441,15.507463928341847
85.0,0.0525,0.9963538154005454,2.109801497996658,0.0375,0.9906540201272235,15.934356054988271,0.01,0.9314096108437283,16.784669391894095
86.0,0.055,0.9966247844639607,2.997889937885916,0.0125,0.970811407476333,18.656753826872084,0.0075,0.9611951987598942,6.755491365745008
87.0,0.035,0.9972805201969311,24.186608800419528,0.0125,0.9764978365907773,9.958776755615165,0.0075,0.9755225126785674,17.6114086821802
88.0,0.0225,0.9958415071006524,25.698814529062346,0.025,0.9495888449227216,34.32272468466039,0.045,0.9859215754946107,21.044138941156028
89.0,0.0125,0.9905982364666285,15.168179053931494,0.0125,0.9646947233584686,5.090627598372086,0.0125,0.9417539890916957,22.027381341581602
90.0,0.0125,0.9851182429671573,8.773281775832286,0.015,0.8984677381915852,39.975273958055865,0.03,0.9436451037611955,32.93037765709273
