,PhaseSpaceLow,ChannelCorrelationLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,CrestFactorHigh
0.0,0.0125,0.9891552096105389,6.739728108162559,0.075,0.97471657632828,9.481739898439663,0.025,0.7980592650393177,8.839266300457629
1.0,0.0125,0.9920746289237306,11.222363647079574,0.0675,0.9604580487032309,12.342326589759695,0.0325,0.7832346845542396,31.874903340613677
2.0,0.0575,0.9960092484360604,12.303693226384718,0.045,0.9713787707064707,0.17531655350515646,0.03,0.8443279921554808,16.42671883277296
3.0,0.03,0.9864713637813588,12.146388154506312,0.05,0.9782651877337877,1.6028724974172102,0.0275,0.8306233066306887,13.888338459467779
4.0,0.04,0.9906154668857956,25.293387308253337,0.0525,0.9845921801113748,21.50670529414411,0.0275,0.8960900018131974,14.045693123444494
5.0,0.0375,0.9751783712494835,3.2532111589045325,0.07,0.9711124586937199,12.904659097839255,0.04,0.9158787257923623,21.084042812807002
6.0,0.0425,0.9869434632135781,21.17366820971798,0.0625,0.9851315301753312,17.873033070066832,0.0325,0.6351288221142365,14.348599075186993
7.0,0.0325,0.9945738423013566,19.059244783566168,0.055,0.9640354748602592,19.246605369663403,0.0375,0.6059287955381433,20.036594293840665
8.0,0.0225,0.9899614520844039,7.232226697681837,0.06,0.9864062946488757,3.3260233641316974,0.0325,0.8011262764033108,14.448495857966009
9.0,0.0425,0.9926851571091467,4.574836882861698,0.0575,0.9847185057836565,81.61252862017413,0.03,0.8765850006243864,4.833306872447521
10.0,0.0325,0.9926377325630602,12.698891278928123,0.0575,0.9743999310713175,38.799279448965265,0.0225,0.805060278888383,15.530095571979102
11.0,0.025,0.9927369082912484,13.230671931462831,0.0475,0.9451593217957995,11.061039699696618,0.0225,0.7933937720299677,21.46032903182624
12.0,0.0525,0.9959475718592526,10.342392272610272,0.0475,0.9648552330885982,19.41170405026764,0.05,0.8084370645326304,20.035595670859365
13.0,0.0325,0.9962396784877782,3.1677751003996657,0.0325,0.9461191446576631,10.859539700314238,0.0275,0.7675081604121717,7.644702834414966
14.0,0.0225,0.9934502874698998,15.22965659529999,0.065,0.9913329006043011,21.577054555478234,0.025,0.8262595478696885,12.285363168194989
15.0,0.01,0.9888703502164572,1.8906632771597462,0.0325,0.9500922432062152,12.550151521557463,0.0175,0.8404512244767401,9.700830323430905
16.0,0.03,0.9937311632576572,12.739370825739657,0.0525,0.9867196369072673,2.0532027554367236,0.02,0.8337055728593958,11.106310530297128
17.0,0.0125,0.9784798594041754,16.597200509613096,0.0525,0.9770832594430218,7.707045311332749,0.0175,0.8448871120516235,20.016719989743695
18.0,0.0075,0.9698220508308925,16.525051854936983,0.025,0.882379388504816,10.249981018807885,0.0275,0.474635835047547,3.838484949789434
19.0,0.045,0.9967024126693508,13.030861002787171,0.065,0.991197672338636,17.124353785783388,0.0325,0.7773994290045732,16.22017316042558
20.0,0.0425,0.9981127345763062,5.253904552785621,0.0475,0.9825963054753937,8.052930303395476,0.025,0.8236231718576128,27.38985444528927
21.0,0.03,0.9971130252934078,40.344776575376564,0.0425,0.9684492329182676,17.395239605215828,0.0125,0.7983276841449491,15.023453082328517
22.0,0.0225,0.9974112439236865,4.529200486366694,0.06,0.9765615706133679,10.073691447140131,0.0175,0.8207083543373496,6.259698486972676
23.0,0.0275,0.9963261069046522,10.923383164042278,0.06,0.9771318953453394,31.729832020434415,0.0175,0.8363067886623496,16.698922377044838
